2022.02.08 at 22:20:43 CST INFO  com.sumsec.core.cfg.uitls.OSUtil 48 RunCmd - 开始生成图片 G:\GitHubProject\SPATool\datas\sootOutput\725373235293300\tmethod725379782119500 void main(java.lang.String[]).dot
2022.02.08 at 22:20:43 CST INFO  com.sumsec.core.cfg.uitls.OSUtil 50 RunCmd - 生成图片成功
2022.02.08 at 22:20:43 CST INFO  com.sumsec.core.cfg.uitls.OSUtil 51 RunCmd - 图片路径为：G:\GitHubProject\SPATool\result\725373235291300\tmethod725379782119500 void main(java.lang.String[]).png
2022.02.08 at 22:20:43 CST INFO  com.sumsec.core.cfg.ImageUtil 29 setImage - iURL: G:\GitHubProject\SPATool\result\725373235291300\tmethod725379782119500 void main(java.lang.String[]).png
2022.02.08 at 22:20:44 CST ERROR com.sumsec.core.cfg.ImageUtil 37 setImage - 文件不存在
2022.02.08 at 22:23:11 CST INFO  com.sumsec.ui.main 36 start - Application started
2022.02.08 at 22:23:18 CST INFO  com.sumsec.core.cfg.core.TMethod 26 genMethod - 开始生成模板类：tmethod725536286069400
2022.02.08 at 22:23:18 CST INFO  com.sumsec.core.cfg.core.TMethod 34 genMethod - 生成模板类：tmethod725536286069400成功
2022.02.08 at 22:23:18 CST INFO  com.sumsec.core.cfg.core.TMethod 35 genMethod - 开始生成模板方法：main
2022.02.08 at 22:23:18 CST INFO  com.sumsec.core.cfg.uitls.GenClass 32 genClassM - 开始生成class： tmethod725536286069400
2022.02.08 at 22:23:18 CST INFO  com.sumsec.core.cfg.uitls.GenClass 41 genClassM - 生成class： tmethod725536286069400成功
2022.02.08 at 22:23:18 CST INFO  com.sumsec.core.cfg.Generate 42 DotG - 准备环境 prepare
2022.02.08 at 22:23:18 CST INFO  com.sumsec.core.cfg.uitls.Prepare 20 Envprepare - 检测环境
2022.02.08 at 22:23:18 CST INFO  com.sumsec.core.cfg.uitls.Prepare 25 Envprepare - CFG环境设置完成
2022.02.08 at 22:23:18 CST INFO  com.sumsec.core.cfg.uitls.Prepare 26 Envprepare - CFG Home: G:\GitHubProject\SPATool\datas\cfg\725528509411000
2022.02.08 at 22:23:19 CST INFO  com.sumsec.core.cfg.Generate 59 DotG - 开始生成cfg图
2022.02.08 at 22:23:19 CST INFO  com.sumsec.core.cfg.Generate 60 DotG - 生成的文件名为：tmethod725536286069400
2022.02.08 at 22:23:19 CST INFO  com.sumsec.core.cfg.Generate 61 DotG - 生成的图类型为：BriefUnitGraph
2022.02.08 at 22:23:19 CST INFO  com.sumsec.core.cfg.Generate 63 DotG - cfg图生成完成
2022.02.08 at 22:23:19 CST INFO  com.sumsec.core.cfg.uitls.FindDot 29 findDotCFG - 找到dot文件：G:\GitHubProject\SPATool\datas\sootOutput\725528509422000\tmethod725536286069400 void main(java.lang.String[]).dot
2022.02.08 at 22:23:19 CST INFO  com.sumsec.core.cfg.uitls.OSUtil 27 isWindowsOS - 当前操作系统为：Windows 10
2022.02.08 at 22:23:19 CST INFO  com.sumsec.core.cfg.uitls.OSUtil 50 RunCmd - 开始生成图片 G:\GitHubProject\SPATool\datas\sootOutput\725528509422000\tmethod725536286069400 void main(java.lang.String[]).dot
2022.02.08 at 22:23:19 CST INFO  com.sumsec.core.cfg.uitls.OSUtil 51 RunCmd - 正在执行命令 [cmd.exe, /c, dot, -Tpng, G:\GitHubProject\SPATool\datas\sootOutput\725528509422000\tmethod725536286069400 void main(java.lang.String[]).dot, -o, G:\GitHubProject\SPATool\result\725528509420000\tmethod725536286069400 void main(java.lang.String[]).png]
2022.02.08 at 22:23:19 CST INFO  com.sumsec.core.cfg.uitls.OSUtil 53 RunCmd - 生成图片成功
2022.02.08 at 22:23:19 CST INFO  com.sumsec.core.cfg.uitls.OSUtil 54 RunCmd - 图片路径为：G:\GitHubProject\SPATool\result\725528509420000\tmethod725536286069400 void main(java.lang.String[]).png
2022.02.08 at 22:23:19 CST INFO  com.sumsec.core.cfg.ImageUtil 29 setImage - iURL: G:\GitHubProject\SPATool\result\725528509420000\tmethod725536286069400 void main(java.lang.String[]).png
2022.02.08 at 22:23:20 CST ERROR com.sumsec.core.cfg.ImageUtil 37 setImage - 文件不存在
2022.02.08 at 22:24:21 CST INFO  com.sumsec.ui.main 36 start - Application started
2022.02.08 at 22:24:27 CST INFO  com.sumsec.core.cfg.core.TMethod 26 genMethod - 开始生成模板类：tmethod725604514541500
2022.02.08 at 22:24:27 CST INFO  com.sumsec.core.cfg.core.TMethod 34 genMethod - 生成模板类：tmethod725604514541500成功
2022.02.08 at 22:24:27 CST INFO  com.sumsec.core.cfg.core.TMethod 35 genMethod - 开始生成模板方法：main
2022.02.08 at 22:24:27 CST INFO  com.sumsec.core.cfg.uitls.GenClass 32 genClassM - 开始生成class： tmethod725604514541500
2022.02.08 at 22:24:27 CST INFO  com.sumsec.core.cfg.uitls.GenClass 41 genClassM - 生成class： tmethod725604514541500成功
